,date,text,screen_name,followers_count,friends_count,retweet_count,favorite_count
1894,2020-02-07 03:32:46,"RT @lhfang: I have a new feature on the history of neonicotinoids, a widely used insecticide that is pushing butterflies, dragonflies, bumb…",Cernovich,551074,3027,1272,0
1895,2020-02-07 03:31:25,"RT @JessicaValenti: This week my kid (nicely) asked me to stop inquiring about her day after school because ""it is a little annoying to get…",Cernovich,551074,3027,11479,0
1896,2020-02-07 03:27:48,"RT @CaraKorte: ""I guess if you're worth $55 billion dollars you can get the rules changed for a debate."" -@BernieSanders on debate qualific…",Cernovich,551074,3027,1448,0
1897,2020-02-07 03:23:18,"Really gross, he probably tried getting the Uber driver fired. These are terrible people, the worst really. https://t.co/CqhiRXxYpv",Cernovich,551074,3027,128,727
1898,2020-02-07 03:19:32,"RT @Delicious_Tacos: I bitch about working in office, ppl are like “learn a trade.” Dude I’ve done blue collar work, it also sucks. I’m a l…",Cernovich,551074,3027,20,0
1899,2020-02-07 03:11:28,"RT @RobPalatchi: Mindset shift (term cred to @Cernovich )

Giving focus is different than letting it go. Social media shows waves of persua…",Cernovich,551074,3027,7,0
1900,2020-02-07 03:11:07,RT @ZShareli: @Cernovich Offer loan forgiveness to people who volunteer to work on farms,Cernovich,551074,3027,14,0
1901,2020-02-07 03:06:56,"This video on the costs of farming is sobering.

Rather than student loan debt reform, what can we do to help our great farmers? https://t.co/TbKA2E9eRa",Cernovich,551074,3027,197,699
1902,2020-02-07 03:04:27,"RT @MattWalshBlog: This is great. A Hollywood actress was getting criticized for being a straight woman hosting an LGBT show on HBO, so she…",Cernovich,551074,3027,597,0
1903,2020-02-07 02:28:30,How Much Money Do Farmers Make? https://t.co/KE17xGYsNX,Cernovich,551074,3027,52,141
1904,2020-02-07 02:27:04,"Big win for Mayor Pete, thank you Shadow! https://t.co/SSNhyLKfPE",Cernovich,551074,3027,123,276
1905,2020-02-07 02:25:39,RT @KyleKulinski: Think about the level of coordination it takes to try to pull off such a brazen fraudulent move. It takes the Iowa Dem Pa…,Cernovich,551074,3027,805,0
1906,2020-02-07 02:10:06,"RT @CarlHigbie: Imagine:
A company called “Shadow” founded by Hillary staffers would run an app, refuse @DHSgov a chance to vet it, that wo…",Cernovich,551074,3027,305,0
1907,2020-02-07 02:07:53,"The BEST EDC PISTOL EVER? Special Forces Veteran Test Sig P320X Carry

https://t.co/SUWtAMJZRG",Cernovich,551074,3027,12,43
1908,2020-02-07 02:02:29,"Here’s the full Fox News “Brain Room” book on Trump’s “disinformation campaign”
https://t.co/Py0y6eF0f9",Cernovich,551074,3027,54,94
1909,2020-02-07 01:56:01,"The man cold vs the mom cold 

https://t.co/y3x2fV8JGY https://t.co/NUn9MTye3c",Cernovich,551074,3027,7,60
1910,2020-02-07 01:52:40,"There was this viral video of a husband and wife both being sick with the same cold or flu or whatever, and the husband was a huge wimp about it, and that’s me and @ShaunaGee right now.",Cernovich,551074,3027,14,241
1911,2020-02-07 01:49:54,"RT @adamscrabble: ""Recency wins the memory wars.

Conflict is attention.

Attention is influence.

People need a “fake because” to resolve…",Cernovich,551074,3027,48,0
1912,2020-02-07 01:49:12,"RT @KenatGV: @Cernovich translation:  mind set

Read more here:  https://t.co/KWDMHOGL1q",Cernovich,551074,3027,5,0
1913,2020-02-07 01:48:58,RT @RealLatinX: This is a great post by @Cernovich with reference to @ScottAdamsSays about living in the 'mental prison of the past'. I rec…,Cernovich,551074,3027,22,0
1914,2020-02-07 01:47:20,"RT @wikileaks: New DNC Chair Tom Perez wanted to ""put a fork"" into @BernieSanders' Latino support -- for Hillary Clinton https://t.co/yvTK0…",Cernovich,551074,3027,6624,0
1915,2020-02-07 01:45:25,RT @JackPosobiec: Uh oh what have we here 👀,Cernovich,551074,3027,447,0
1916,2020-02-07 01:36:44,"RT @adamscrabble: Our present tax code is perfect, loopholes aren't in themselves bad = correctives.

Issues = example: Corps are impossibl…",Cernovich,551074,3027,9,0
1917,2020-02-07 01:24:54,"RT @MatthewKeysLive: That 162-page Fox News ""Brain Room"" document that The Daily Beast used in their ""exclusive"" report today?

I just got…",Cernovich,551074,3027,83,0
1918,2020-02-07 01:23:36,Man who threatened San Francisco GOP chairman identified as school social worker  https://t.co/2iglds7tCr,Cernovich,551074,3027,488,920
1919,2020-02-07 01:23:19,RT @TPostMillennial: A protestor recorded threatening to harm a San Francisco GOP chairman in a viral video has been identified as a local…,Cernovich,551074,3027,202,0
1920,2020-02-07 01:19:59,RT @KurtSchlichter: Lots of us were anti-Trump. I was. Then it turned out everything I thought about Trump was wrong. The first chapter of…,Cernovich,551074,3027,225,0
1921,2020-02-07 01:17:44,@realDonaldTrump @LouDobbs @FoxBusiness Boom! Pelosi lost!,Cernovich,551074,3027,93,1142
1922,2020-02-07 01:16:25,RT @BridgetPhetasy: “Stress”? My accountant has said he hasn’t seen anything this destructive to his clients in the 30 years he’s been doin…,Cernovich,551074,3027,640,0
1923,2020-02-07 01:15:57,RT @DrPaulGosar: BREAKING: It occurred to me trash day at the Capitol is Tuesday and Friday. I went to the trash bins and found the ripped…,Cernovich,551074,3027,12658,0
1924,2020-02-07 01:14:15,"RT @STEFisDOPE: The police have the war on drugs.

The military has the war on terrorism.

Mine is the war on poverty. 

Poverty is evil &amp;…",Cernovich,551074,3027,45,0
1925,2020-02-07 01:13:51,Has anyone sharing this post asked this bro for any screen shots of reporters actually doing this? https://t.co/hDdDGD4QOb,Cernovich,551074,3027,21,82
1926,2020-02-07 01:12:44,RT @MatthewKeysLive: I don't doubt this but I went looking for posts on 4chan containing solicits from reporters and I couldn't find a sing…,Cernovich,551074,3027,12,0
1927,2020-02-07 01:05:48,RT @this_toxic: Hmmm I don’t think that I’ve heard anyone on the right say something similar. Noticing these judgements universally punch d…,Cernovich,551074,3027,41,0
1928,2020-02-07 00:38:59,RT @RealSLokhova: “The first Trump associate investigated was Gen Flynn. Many of the allegations against him stem from false media reports…,Cernovich,551074,3027,1252,0
1929,2020-02-07 00:38:27,RT @BaldingsWorld: Shenzhen is now on lockdown.,Cernovich,551074,3027,1045,0
1930,2020-02-07 00:38:15,Mayor Psycho admits he only wants to shoot people in other countries? https://t.co/6J9KDnq9o3,Cernovich,551074,3027,133,568
1931,2020-02-07 00:37:41,"RT @blackishgold_: pete said we are only massacring brown / black folks worldwide, PERIODT 💅🏾",Cernovich,551074,3027,11420,0
1932,2020-02-07 00:37:05,"RT @subschneider: Yucca Mountain will be a great place to store the 1% of the waste from Gen IV Nuclear that lasts for 300 years. 

Gen IV…",Cernovich,551074,3027,91,0
1933,2020-02-07 00:26:48,"RT @subschneider: @SenCortezMasto @realDonaldTrump You are taking a great resource from Nevada. 

Imagine this. 

5,000 years of Gen IV fue…",Cernovich,551074,3027,22,0
1934,2020-02-07 00:26:17,"RT @robsmithonline: I shared mine testifying in Congress yesterday. 

This is @AOC veiled swipe at my testimony of being a poor kid who lif…",Cernovich,551074,3027,3070,0
1935,2020-02-07 00:24:53,"RT @Elex_Michaelson: .@PeteButtigieg appearing on @TMZ with @HarveyLevinTMZ now. 

It'd likely be helpful for more traditional candidates l…",Cernovich,551074,3027,20,0
1936,2020-02-07 00:24:14,"RT @lhfang: “Deep state” was a fairly esoteric term used primarily by lefties on the fringes years ago, and now it’s mainstream. If there’s…",Cernovich,551074,3027,65,0
1937,2020-02-07 00:23:35,"RT @DarrenJBeattie: I would like to congratulate @BernieSanders on his final victory over @PeteButtigieg in the Iowa Caucuses. 

Glad the v…",Cernovich,551074,3027,16,0
1938,2020-02-07 00:23:01,RT @Pnakosis: @STEFisDOPE @Cernovich Oprah allagedly helped find victims for Harvey Weinstein. If that doesn't warrant canceling then I don…,Cernovich,551074,3027,30,0
1939,2020-02-06 23:57:31,Chicago style https://t.co/jby19ySlJz,Cernovich,551074,3027,97,290
1940,2020-02-06 23:56:49,"RT @MaganeMeow: @Cernovich @cjciaramella ""Koch was for 36 years a trustee of the Reason Foundation, which publishes Reason magazine""

""The…",Cernovich,551074,3027,16,0
1941,2020-02-06 23:52:27,"RT @STEFisDOPE: I think cancel culture is weak and for losers, but some people gotta righteously be gotten up outta here.

Oprah.

Gayle Ki…",Cernovich,551074,3027,113,0
1942,2020-02-06 23:49:45,RT @TomFitton: Anatomy of a smear. Smoking gun email shows @WashingtonPost dishonesty on Iowa voting rolls story.  https://t.co/RkPtp5hzLv…,Cernovich,551074,3027,571,0
1943,2020-02-06 23:49:10,RT @RealRossU: Saw the most amazing rainbow at dusk today. Bright from horizon to horizon with a full double rainbow outside it. Inside the…,Cernovich,551074,3027,125,0
1944,2020-02-06 23:44:54,RT @amyyqin: We’ve just been told our Wuhan hotel is being requisitioned by the govt to hold suspected coronavirus patients. Seems the govt…,Cernovich,551074,3027,348,0
1945,2020-02-06 23:44:37,RT @CaliforniaPanda: #AcquittedForLife https://t.co/hYxy1tESSG,Cernovich,551074,3027,37,0
1946,2020-02-06 23:44:30,"RT @alexsalvinews: BREAKING: The White House issues a statement confirming reports that a U.S. operation in Yemen killed Qasim al-Rimi, the…",Cernovich,551074,3027,833,0
1947,2020-02-06 23:42:07,"RT @JakeTurx: Check out these 5 huge scoops from @Ami_Magazine's interview with Jared Kushner. 

Article by: @Laura_E_Adkins @JTAnews

http…",Cernovich,551074,3027,7,0
1948,2020-02-06 23:41:40,RT @helloitsthao: i used to think the iowa caucuses were a tragedy but now i realize they're a comedy #IowaCaucuses https://t.co/3BTWFcpQe1,Cernovich,551074,3027,333,0
1949,2020-02-06 23:18:20,Ikam Ardas Wahe Guru - White Sun (Versão Estendida) https://t.co/6qOOpOoeRj,Cernovich,551074,3027,6,21
1950,2020-02-06 23:13:41,RT @gzeromedia: Steve Bannon on @realDonaldTrump's 2020 strategy: “He definitely should go after the oligarch that wants to be the overlord…,Cernovich,551074,3027,291,0
1951,2020-02-06 23:03:45,"Great ""straight news"" account, basically no spin or partisan gamesmanship, just useful, breaking information.

Becoming a go-to follow &gt;&gt;&gt; @CBS_Herridge",Cernovich,551074,3027,56,307
1952,2020-02-06 22:58:53,RT @RobTakeOver: Damn uncle snoop gave it to gayle king sucka ass.. Fuck her and oprah too!!!!! 💯💯💯💯💯💯💯 https://t.co/UzUVNdyZJu,Cernovich,551074,3027,1911,0
1953,2020-02-06 22:56:54,Can you smell what The Rock is cooking? https://t.co/aBOmZ5tOBB,Cernovich,551074,3027,48,271
1954,2020-02-06 22:56:44,"RT @CBS_Herridge: Developing: CBS News confirms Jim Jordan will be new ranking member house judiciary, taking over for Congressman Collins…",Cernovich,551074,3027,4033,0
1955,2020-02-06 22:56:13,"A friend of mine whose judgement I respected say she's enjoying my ""reply guy"" Tweets to Trump so I'll continue with this art form for a while.",Cernovich,551074,3027,12,179
1956,2020-02-06 22:55:36,@realDonaldTrump How does it feel to keep WINNING and GRINNING every day?,Cernovich,551074,3027,261,3339
1957,2020-02-06 22:49:32,"We got OJ Tweeting about the need for civility in politics and Bill Cosby Tweeting from prison about Snoop Dogg, how can anyone ever complain about this site?

It's the greatest public square in history! https://t.co/XMMWvAlNZE",Cernovich,551074,3027,322,1155
1958,2020-02-06 22:47:45,RT @KarlousM: Bill Cosby is in prison tweeting Snoop. You can’t make this shit up. Black History month sponsored by Hennessy.,Cernovich,551074,3027,16697,0
1959,2020-02-06 22:47:13,RT @joshgerstein: NEW: Judge's ruling permanently blocking another Trump immigration policy contains emphatic defense of the nationwide inj…,Cernovich,551074,3027,33,0
1960,2020-02-06 22:45:23,"@ElaineStead I got over that game when I’d see it played on truly squeaky clean people. “Wait people expect HIM / HER to play this,” no thanks.",Cernovich,551074,3027,0,7
1961,2020-02-06 22:44:13,"RT @Floribu87633872: @Cernovich A doctor friend of mine tells me that if a patient has the flu, they have to offer Tamiflu. They do this to…",Cernovich,551074,3027,22,0
1962,2020-02-06 22:42:23,"RT @BillCosby: . @SnoopDogg 
when they brought me to my gated community and placed me inside of my penthouse, they didn’t win nor did they…",Cernovich,551074,3027,1902,0
1963,2020-02-06 22:41:50,"So many people meet me with an expectation that I should prove to them that their misconception of me is wrong, and I'm like bro more people like me than you, no offense but I don't care and am not going to answer 100 questions from you there are other people to talk to.",Cernovich,551074,3027,42,547
1964,2020-02-06 22:37:33,@cjciaramella Imagine taking a paycheck from the Koch brothers and writing this. https://t.co/ucuS3LJFdN,Cernovich,551074,3027,7,31
1965,2020-02-06 22:32:33,"Here is the UK NHS on Tamiflu:

- ""no reliable evidence that [Tamiflu] reduces the risk of people with flu being admitted to hospital or developing serious complications ...""

I personally *would* take Tamiflu, but it's not the magic people claim it is.

https://t.co/VuDSme4jaF",Cernovich,551074,3027,41,106
1966,2020-02-06 22:22:38,"@Marty_Shannon @realDonaldTrump It may come as a surprise to you, but many people have worked *against* those special interests, because you can get more done working with the administration than trying to do a coup.",Cernovich,551074,3027,1,1
1967,2020-02-06 22:18:54,"@cficare @realDonaldTrump I don't and I've expressed my concern, and gotten a lot of that stuff mitigated.",Cernovich,551074,3027,3,26
1968,2020-02-06 22:17:11,"Think Big and Kick Ass! 

https://t.co/0P80OzB2y3",Cernovich,551074,3027,38,170
1969,2020-02-06 22:16:43,"RT @Cernovich: “I was walking down the street and I said said to my then wife Marla, ‘That beggar over there is worth $900 million more tha…",Cernovich,551074,3027,704,0
1970,2020-02-06 22:13:33,"@realDonaldTrump Our national parks are a treasure, don't let godless Mitt Romney (pro-abortion, then pro-life, pro-gun control, then pro-gun) steal them!",Cernovich,551074,3027,150,1138
1971,2020-02-06 22:12:17,"@realDonaldTrump Democrats are completely demoralized, they tried it all, and now they are ""rigging"" an election in Iowa. Bernie supporters are PISSED!",Cernovich,551074,3027,86,521
1972,2020-02-06 22:11:49,@realDonaldTrump Hikers for Trump!,Cernovich,551074,3027,114,1290
1973,2020-02-06 22:11:15,"Verified media bros

- RESPECT THA LOCAL NEWS

But when local news breaks stories, these media bros

- Rewrite / plagiarize those stories with a tiny link buried in there somewhere.

- Have same fat head panelists on shows, rather than the local news reporters who broke stories.",Cernovich,551074,3027,50,222
1974,2020-02-06 22:09:57,"RT @Cernovich: Jussie Smollett coverage also showed problem with cable news 

- Why are the same 5-10 fat heads holding court as if they ar…",Cernovich,551074,3027,85,0
1975,2020-02-06 21:59:25,"Guess who said it: 

“Make sure the shoes are in the picture.” https://t.co/JlyhJRcCpD",Cernovich,551074,3027,14,218
1976,2020-02-06 21:57:00,@davidfrum When is the last time you went to a town hall in Missouri?,Cernovich,551074,3027,8,167
1977,2020-02-06 21:56:43,RT @kjplotkin: You have obviously never stepped foot in Missouri. Or worked on a campaign. Or talked to a real voter.,Cernovich,551074,3027,156,0
1978,2020-02-06 21:53:00,RT @Suffragentleman: He’s not wrong! But I’m glad people are finally seeing - and speaking - the truth @cpsuk https://t.co/wBlNob1NTg,Cernovich,551074,3027,85,0
1979,2020-02-06 21:51:49,"RT @POLITICOEurope: In Sweden, 77 percent of new HIV infections come from migrants, compared to just under 5 percent in Romania — learn abo…",Cernovich,551074,3027,514,0
1980,2020-02-06 21:48:32,RT @nedryun: You might say we had a lot of fun sitting together listening to that speech. https://t.co/31ynOinYJo,Cernovich,551074,3027,310,0
1981,2020-02-06 21:44:02,RT @mrglenn: BREAKING: The #Pentagon is preparing almost a dozen military installations around the country that could be used to house evac…,Cernovich,551074,3027,1315,0
1982,2020-02-06 21:36:20,"Man tried kidnapping a child, California police leave him free.  https://t.co/sIYhenWUsA",Cernovich,551074,3027,53,68
1983,2020-02-06 21:34:51,@JeremyMcLellan Damn now I love Catholics,Cernovich,551074,3027,0,15
1984,2020-02-06 21:33:19,@dougstafford @jdawsey1 Half the wives in DC???,Cernovich,551074,3027,4,86
1985,2020-02-06 21:31:38,@cjciaramella I literally make your points better than you can. Imagine sucking at this worse than you think I do. 😜 https://t.co/OnzJiLhmaD,Cernovich,551074,3027,1,5
1986,2020-02-06 21:30:23,"RT @Cernovich: Yea I love when ""media twitter"" says to ""celebrate local news,"" but when a local station breaks a story, CNN etc. re-writes…",Cernovich,551074,3027,42,0
1987,2020-02-06 21:30:02,@cjciaramella Yeah smart job bro you have a very good understanding of the issues. https://t.co/h353WiecYe,Cernovich,551074,3027,2,5
1988,2020-02-06 21:28:23,Flashback  https://t.co/AWmNwNuHNJ,Cernovich,551074,3027,19,42
1989,2020-02-06 21:25:29,@realDonaldTrump lol https://t.co/FqN5RUCojj,Cernovich,551074,3027,193,570
1990,2020-02-06 21:25:03,"RT @adamscrabble: 🔥Wow, @jonfitchdotnet turned my thread about China's Social Credit System into a YouTube and he adds a lot of context to…",Cernovich,551074,3027,14,0
1991,2020-02-06 21:24:54,"What a shame that we won’t have hard-hitting coverage of “THIS IS MAGA COUNTRY” Jussie Smolette hoaxes and harsssment of innocent Covington teenagers. 

Time for y’all to look in the mirror. https://t.co/uPhmz0gJtD",Cernovich,551074,3027,79,248
1992,2020-02-06 21:20:04,"RT @RAMRANTS: You know what this tells me?

1st, polls lie (Biden).

2nd, the faulty caucus app made by Buttigieg supporters allowed Pete t…",Cernovich,551074,3027,51,0
1993,2020-02-06 21:17:58,RT @CBS_Herridge: READ: Key section judiciary hearing @RepRatcliffe that IG Report/DOJ/FISA court “..acknowledge that this was illegal surv…,Cernovich,551074,3027,10623,0
1994,2020-02-06 21:17:37,RT @ArthurSchwartz: Why didn’t @MittRomney’s God move his conscience when he went from pro life to pro choice &amp; back to pro life for his po…,Cernovich,551074,3027,5186,0
1995,2020-02-06 21:14:24,Fat shaming is against Twitter’s terms of service. I’ve reported this tweet for targetted harassment against a group of people. https://t.co/S0DNlxzEUn,Cernovich,551074,3027,198,996
1996,2020-02-06 21:13:49,RT @CamEdwards: We're happy with ourselves. It's everyone else we can't stand.,Cernovich,551074,3027,27,0
1997,2020-02-06 21:13:32,"RT @NikkaGOP: “When you take visionary risks, people will laugh at you, as you appear literally insane to them. Visionaries see what others…",Cernovich,551074,3027,8,0
1998,2020-02-06 21:04:17,What? https://t.co/wfo0c80ebo,Cernovich,551074,3027,226,1308
1999,2020-02-06 21:03:26,"RT @ggreenwald: Changes in @Slate headlines. 

Maybe a good journalism lesson for the future: don't declare people winners until the voters…",Cernovich,551074,3027,1550,0
2000,2020-02-06 21:01:11,RT @Cernovich: @RubinReport Congratulations! https://t.co/e68RJb8Sob,Cernovich,551074,3027,15,0
2001,2020-02-06 21:01:02,"RT @DonaldJTrumpJr: I can’t wait to get mine @RubinReport.  Congrats, I’m sure it will be insightful and hilarious. https://t.co/7cHrAlcJbT",Cernovich,551074,3027,463,0
2002,2020-02-06 20:59:08,"RT @Drowlord101: @ScottAdamsSays Today, America is happier than at any time in the 40 years that Gallup has done the poll.
https://t.co/i60…",Cernovich,551074,3027,90,0
2003,2020-02-06 20:58:07,A Letter to My 25 Year Old Self https://t.co/Nx285LK71V,Cernovich,551074,3027,12,79
2004,2020-02-06 20:54:00,"""If we can just figure out how to be friends and how to work together in a positive way, we have an opportunity within the next 100 years to be something so special that it’s almost indescribable."" - @ScottAdamsSays 

https://t.co/VjZ29UOmNu",Cernovich,551074,3027,153,488
2005,2020-02-06 20:51:29,"Nine in 10 Americans are satisfied with the way things are going in their personal life, a new high in Gallup's four-decade trend. The latest figure bests the previous high of 88% recorded in 2003.

https://t.co/UZfSec5dFZ",Cernovich,551074,3027,78,263
2006,2020-02-06 20:50:41,"The FBI director said most of the senior officials and supervisors mentioned in the inspector general report had left the agency.

“Some of them have been terminated. Some of them left on their own. Some of them have sued me,” Wray said with a chuckle.

https://t.co/g0vPy5nxgI",Cernovich,551074,3027,59,160
2007,2020-02-06 20:47:42,"New Yorkers No Longer Allowed to Enroll in Trusted Traveler Programs, DHS Says
https://t.co/4XuGvzy8tM",Cernovich,551074,3027,55,173
2008,2020-02-06 20:47:07,RT @JohnAshbrook: CAUGHT ON TAPE: Cal Cunningham begs his SuperPAC gods to save him from progressive primary challenger Erica Smith and the…,Cernovich,551074,3027,66,0
2009,2020-02-06 20:45:58,RT @DonaldJTrumpJr: Who is a bigger threat to our elections,Cernovich,551074,3027,8537,0
2010,2020-02-06 20:45:54,RT @EricRWeinstein: Two generations ate what was left of the American dream by not letting the two that follow take up residency within our…,Cernovich,551074,3027,117,0
2011,2020-02-06 20:45:26,heck yes https://t.co/Wj31HJMJOa,Cernovich,551074,3027,15,132
2012,2020-02-06 20:38:33,"RT @Cernovich: @BillHagertyTN Bill Hagerty takes leave to help Mitt Romney
https://t.co/F1xpTLjYIt",Cernovich,551074,3027,12,0
2013,2020-02-06 20:28:30,"@BillHagertyTN Bill Hagerty takes leave to help Mitt Romney
https://t.co/F1xpTLjYIt",Cernovich,551074,3027,12,23
2014,2020-02-06 20:27:53,RT @chrisjollyhale: @BillHagertyTN https://t.co/Bh3x1lUeJe,Cernovich,551074,3027,4,0
2015,2020-02-06 20:27:41,"RT @JackPosobiec: Well, you were National Finance Chair of the Romney Campaign tho... https://t.co/FJ0XNoJxnR",Cernovich,551074,3027,96,0
2016,2020-02-06 20:26:57,"RT @irritated_chap: @CNNPolitics Fact Check: No one believes CNN’s fact checks. 

Why didn’t CNN fact Schiff or any of the other house mana…",Cernovich,551074,3027,58,0
2017,2020-02-06 20:26:44,RT @AmberGirl3: @CNNPolitics https://t.co/WUdlrhSQQ9,Cernovich,551074,3027,79,0
2018,2020-02-06 20:25:50,"AOC lied about growing up poor, and her lie is exposed by herself today.

She went from middle class to upper middle class and doesn't believe in the rags-to-riches American dream. https://t.co/2N8CRdKdak",Cernovich,551074,3027,702,2589
2019,2020-02-06 20:20:24,"RT @balajis: Should be the biggest story out there. The world's 2nd largest economy, the factory of the world, has millions on lockdown due…",Cernovich,551074,3027,119,0
2020,2020-02-06 20:20:12,"RT @balajis: Yeah, I get it. Iowa and impeachment. But for the folks who pride themselves on serious, eat-your-vegetables news, this is it.…",Cernovich,551074,3027,14,0
2021,2020-02-06 20:17:25,RT @Benaskren: Wow that’s freaky https://t.co/fJG6wsoujy,Cernovich,551074,3027,280,0
2022,2020-02-06 20:15:08,"RT @TomFitton: .@CNN, like most legacy media, is a left-wing advocacy group.",Cernovich,551074,3027,1540,0
2023,2020-02-06 20:08:55,"CNN today, “Fact check: President Trump falsely claims former FBI Director James Comey admitted to leaking.” 

CNN in 2017, “James Comey hoped leak would lead to special counsel on Russia.” https://t.co/U44aaP4fb8",Cernovich,551074,3027,3810,7842
2024,2020-02-06 20:00:21,"RT @muneeb: We’re believers in Bitcoin.

Today, we’re proposing Proof of Transfer (PoX) that anchors the security of Stacks 2.0 to Bitcoin.…",Cernovich,551074,3027,133,0
2025,2020-02-06 19:56:53,"Democrats clapped at Trump's line on regime change in SOTU.

If there's one thing they agree on, it's this.... https://t.co/sVDCGLJDN7",Cernovich,551074,3027,38,142
2026,2020-02-06 19:56:22,"RT @ggreenwald: This is repugnant. And fully aligned with the Trump/Bolton foreign policy affirmation of the Monroe Doctrine - again.

But…",Cernovich,551074,3027,1911,0
2027,2020-02-06 19:56:11,"RT @tedfrank: Many arguments against the death penalty say life without parole is an adequate substitute as a penalty for murder, but the s…",Cernovich,551074,3027,27,0
2028,2020-02-06 19:54:22,Thanks Jared! https://t.co/5HW7wyVXCk,Cernovich,551074,3027,16,87
2029,2020-02-06 19:52:29,:( https://t.co/AKl5eVD1iO,Cernovich,551074,3027,20,118
2030,2020-02-06 19:51:46,"In a Man for All Seasons, Thomas Moore defended ""the devil himself,"" demanding due process for the accused.

This person at National Review (never trump loser blog) hasn't even read the play or watched it.

Dum dums.

Watch the scene here:

https://t.co/HPK7jldOUc https://t.co/zz3Bxj26EL",Cernovich,551074,3027,31,106
2031,2020-02-06 19:48:20,RT @AnnCoulter: I wonder if Roger Stone and Michael Flynn (being bankrupted) and Paul Manafort (sitting in prison) enjoyed Trump's speech a…,Cernovich,551074,3027,377,0
2032,2020-02-06 19:43:27,@CNNPolitics My dudes...... https://t.co/FHQFAKV1RX,Cernovich,551074,3027,650,4186
2033,2020-02-06 19:43:17,"James Comey hoped leak would lead to special counsel on Russia
https://t.co/FHQFAKV1RX https://t.co/wD14X9K4WP",Cernovich,551074,3027,112,352
2034,2020-02-06 19:31:51,"A buddy of mine who runs a coffee shop and is ultra-left wing today tells me, ""I'm done, I don't care anymore."" Losing on Impeachment + Iowa count demoralized him.

People doubting the story can go support a black-owned business anytime and interview him, I'll give you location!",Cernovich,551074,3027,141,920
2035,2020-02-06 19:25:46,Incredible. https://t.co/pqHqOyWtKL,Cernovich,551074,3027,64,227
2036,2020-02-06 19:24:38,RT @kelliwardaz: The Fake News dossier. The never-ending witch hunts. The two baseless Democrat hoaxes. The corrupt &amp; dishonest mainstream…,Cernovich,551074,3027,198,0
2037,2020-02-06 19:24:30,"RT @JohnAshbrook: *Other than finishing top 3 in Iowa. 

(Text UNSUBSCRIBE to 30330) https://t.co/aXIqEhsAIb",Cernovich,551074,3027,57,0
2038,2020-02-06 19:05:46,He’s not wrong tho. https://t.co/byF6BqTa7f,Cernovich,551074,3027,67,239
2039,2020-02-06 19:05:36,RT @LevineJonathan: Nothing he is saying here is particularly controversial. People upset only because he is speaking plainly without emplo…,Cernovich,551074,3027,19,0
2040,2020-02-06 19:03:36,Whistle blower dies in China. Was it from coronavirus? I guess we will have to take China on its word. https://t.co/uYxBvDn2xW,Cernovich,551074,3027,269,889
2041,2020-02-06 19:02:26,"RT @balajis: Brave Chinese doctor:

- raised alarm about virus on Dec 30
- accused of rumor-mongering by police
- forced to sign statement…",Cernovich,551074,3027,381,0
2042,2020-02-06 18:53:40,"RT @_YvonneBurton: @Cernovich ""Thousands of micro-targeted ads had flooded the internet""....I'm old enough to remember when the left fawned…",Cernovich,551074,3027,76,0
2043,2020-02-06 18:50:17,"In 2015 a bunch of satirical tweets I did were treated as really really true and turned into media stories. In many cases I didn’t even post the tweets. Some were fabrications.

I am literally the last person on earth to cry to when media bros have their own tweets unearthed.

😘 https://t.co/v01QFyD9e2",Cernovich,551074,3027,25,106
2044,2020-02-06 18:46:15,"RT @MatthewKeysLive: Remember around the holidays when CNN was beaten in the ratings by the Hallmark Channel?

It's getting worse: CNN is n…",Cernovich,551074,3027,185,0
2045,2020-02-06 18:45:24,"Using KFILE methods to discover bigoted and hateful tweets by reporters is called “disinformation.” 

lol what 

https://t.co/9j64Upm7bq",Cernovich,551074,3027,73,154
2046,2020-02-06 18:40:39,"RT @ErikVoorhees: If anyone wants to trade crypto without having to trust a 3rd party with your funds, try https://t.co/SV3H3QwzVV   These…",Cernovich,551074,3027,32,0
2047,2020-02-06 18:37:03,"RT @StocksnScotch: “If you take four street corners, and on one they are playing baseball, on another they are playing basketball and on th…",Cernovich,551074,3027,17,0
2048,2020-02-06 18:36:23,"Iowa caucuses are about media circles and campaign momentum. 

Bernie lost both, as the media proclaimed Mayor Pete the winner. https://t.co/EKldVb5WF8",Cernovich,551074,3027,54,141
2049,2020-02-06 18:35:32,"RT @DonaldJTrumpJr: Wow! They let Pete run around with a fake win for 3 days to screw Bernie, but you all know that was part of the Democra…",Cernovich,551074,3027,7929,0
2050,2020-02-06 18:29:05,"Trump is unusually magnanimous in his speech, thanking his defenders graciously and emphatically recognizing the harm this Impeachment caused his family. 

Trumps speech today, not Mitt’s fake “I believe in God” sermon, is what connection to our Creator looks like!",Cernovich,551074,3027,462,2355
2051,2020-02-06 18:25:53,RT @curaffairs: Tom Perez steps in just as the last unreleased results threatened to put Bernie over the top and calls for the whole count…,Cernovich,551074,3027,667,0
2052,2020-02-06 18:21:05,@atrupar @greggutfeld Good man.,Cernovich,551074,3027,15,1108
2053,2020-02-06 18:01:44,"RT @margaritaevna95: Roses are red, violets are blue, if he’s busy on Valentine’s Day the side hoe is you https://t.co/6MceMAHqar",Cernovich,551074,3027,166,0
