FromType,FromName,Edge,ToType,ToName,Weight
User,Ellars,Retweeted by,User,Erudition_lost,1
User,Ellars,Retweeted by,User,FShnerb,1
User,Ellars,Retweeted by,User,FanFairyOG,1
User,Ellars,Retweeted by,User,Faribaferi,1
User,Ellars,Retweeted by,User,GlobalEcho_,1
User,Ellars,Retweeted by,User,Herbsistah,1
User,Ellars,Retweeted by,User,IanLeeRussell,1
User,Ellars,Retweeted by,User,ItsWeThePeople1,1
User,Ellars,Retweeted by,User,JDK66409842,1
User,Ellars,Retweeted by,User,Jamesszy94,1
User,Ellars,Retweeted by,User,JessCKim1,1
User,Ellars,Retweeted by,User,JoeLoudGuy,1
User,Ellars,Retweeted by,User,JosiahBisessar,1
User,Ellars,Retweeted by,User,Justin10135200,2
User,Ellars,Retweeted by,User,KipPesto,1
User,Ellars,Retweeted by,User,KirraneLeah,1
User,Ellars,Retweeted by,User,KoumThamm,1
User,Ellars,Retweeted by,User,Landilamb,1
User,Ellars,Retweeted by,User,LevaLopez,1
User,Ellars,Retweeted by,User,Liepik_Mingo,1
User,Ellars,Retweeted by,User,McDangerpantss,1
User,Ellars,Retweeted by,User,NatapongoWelch,1
User,Ellars,Retweeted by,User,OllieMathews14,1
User,Ellars,Retweeted by,User,Orwell_2012,1
User,Ellars,Retweeted by,User,PDiskourse,1
User,Ellars,Retweeted by,User,Pasadena212,1
User,Ellars,Retweeted by,User,Patrick_dunn42,1
User,Ellars,Retweeted by,User,PongiJohn,1
User,Ellars,Retweeted by,User,RayMart91878678,1
User,Ellars,Retweeted by,User,Renzomang,1
User,Ellars,Retweeted by,User,Rtaylor515,1
User,Ellars,Retweeted by,User,SSayamontry,1
User,Ellars,Retweeted by,User,SaloneBoy804,1
User,Ellars,Retweeted by,User,Scott_Hughes12,1
User,Ellars,Retweeted by,User,Skankyhunt,1
User,Ellars,Retweeted by,User,StanneyDing,1
User,Ellars,Retweeted by,User,TAMY34082962,1
User,Ellars,Retweeted by,User,TJfortunate,1
User,Ellars,Retweeted by,User,Tebow815,1
User,Ellars,Retweeted by,User,Thunderstruck12,1
User,Ellars,Retweeted by,User,UnironicA,1
User,Ellars,Retweeted by,User,Where_am_I99,1
User,Ellars,Retweeted by,User,Yanggang202013,1
User,Ellars,Retweeted by,User,Yazz96HD,1
User,Ellars,Retweeted by,User,__LittleBuddy,1
User,Ellars,Retweeted by,User,banawedata,1
User,Ellars,Retweeted by,User,bayandroid,1
User,Ellars,Retweeted by,User,bigdiesel_007,1
User,Ellars,Retweeted by,User,bigmoneysucks,1
User,Ellars,Retweeted by,User,caitcudi_,1
User,Ellars,Retweeted by,User,cares2020,1
User,Ellars,Retweeted by,User,cl4rkk3nt,1
User,Ellars,Retweeted by,User,couponpadawan,1
User,Ellars,Retweeted by,User,cryptobhagwan,1
User,Ellars,Retweeted by,User,debaptiste_john,1
User,Ellars,Retweeted by,User,dfcaver,1
User,Ellars,Retweeted by,User,iamleiege,1
User,Ellars,Retweeted by,User,imperfectnewz,1
User,Ellars,Retweeted by,User,jeffrey_ventre,1
User,Ellars,Retweeted by,User,jewking1,1
User,Ellars,Retweeted by,User,jonrocks69,1
User,Ellars,Retweeted by,User,jorrdeann,1
User,Ellars,Retweeted by,User,madanabhat,1
User,Ellars,Retweeted by,User,maisyleigh_,1
User,Ellars,Retweeted by,User,markvbr,1
User,Ellars,Retweeted by,User,miguel92996,1
User,Ellars,Retweeted by,User,ms_lcntu,1
User,Ellars,Retweeted by,User,ndg1221,1
User,Ellars,Retweeted by,User,nina_politics,1
User,Ellars,Retweeted by,User,prada_ghost,1
User,Ellars,Retweeted by,User,renegadewil,1
User,Ellars,Retweeted by,User,sandermars14,1
User,Ellars,Retweeted by,User,sayarita,1
User,Ellars,Retweeted by,User,schristine2315,3
User,Ellars,Retweeted by,User,scinner910,1
User,Ellars,Retweeted by,User,shadowmaker777,1
User,Ellars,Retweeted by,User,supernovamarie,1
User,Ellars,Retweeted by,User,suzzehx,1
User,Ellars,Retweeted by,User,the7802,1
User,Ellars,Retweeted by,User,theSmirk,1
User,Ellars,Retweeted by,User,vedadalsette,1
User,Ellars,Retweeted by,User,wellnessFR,1
User,Ellars,Retweeted by,User,wildscenery,1
User,Ellars,Retweeted by,User,yoyo_gbiker,1
User,Engineerpolitix,Retweeted by,User,MdNasir81346476,1
User,Engineerpolitix,Retweeted by,User,RobchikPetrov,1
User,Engineerpolitix,Retweeted by,User,drkwarlord,1
User,EricRMcPherson,Retweeted by,User,JBP3666,1
User,EricSzczesniak,Retweeted by,User,Alberto1glez,1
User,EricSzczesniak,Retweeted by,User,MNEZA3,1
User,EricSzczesniak,Retweeted by,User,Observersss,1
User,EricSzczesniak,Retweeted by,User,OnThisIAm1,1
User,EricSzczesniak,Retweeted by,User,RayMart91878678,2
User,EricSzczesniak,Retweeted by,User,SamTheSoup11517,1
User,EricSzczesniak,Retweeted by,User,Unusual_Pers0n,1
User,EuroYankeeBlog,Retweeted by,User,AimeeArtigliere,1
User,EuroYankeeBlog,Retweeted by,User,AngelDavidRey19,1
User,EuroYankeeBlog,Retweeted by,User,Beddy63,1
User,EuroYankeeBlog,Retweeted by,User,CherriFaerii,1
User,EuroYankeeBlog,Retweeted by,User,Darth_Syd,1
User,EuroYankeeBlog,Retweeted by,User,Delander1898,1
User,EuroYankeeBlog,Retweeted by,User,DenyThemEssence,1
User,EuroYankeeBlog,Retweeted by,User,DirtyMikes,1
User,EuroYankeeBlog,Retweeted by,User,EAT_JamesAustin,1
User,EuroYankeeBlog,Retweeted by,User,EeyoreIRL,1
User,EuroYankeeBlog,Retweeted by,User,ElectionFrenzy,1
User,EuroYankeeBlog,Retweeted by,User,Fredric_Ward,1
User,EuroYankeeBlog,Retweeted by,User,HThurs,2
User,EuroYankeeBlog,Retweeted by,User,Haley_Louise21,1
User,EuroYankeeBlog,Retweeted by,User,IWANT2NO,1
User,EuroYankeeBlog,Retweeted by,User,LUsajld60,1
User,EuroYankeeBlog,Retweeted by,User,Landorcan,1
User,EuroYankeeBlog,Retweeted by,User,MacJuanma,1
User,EuroYankeeBlog,Retweeted by,User,Mandocare4All,1
User,EuroYankeeBlog,Retweeted by,User,PAforYang2,1
User,EuroYankeeBlog,Retweeted by,User,PearlJolly,1
User,EuroYankeeBlog,Retweeted by,User,ProgressiveAme2,1
User,EuroYankeeBlog,Retweeted by,User,RichardtheMP,1
User,EuroYankeeBlog,Retweeted by,User,RiseUpPeeps,1
User,EuroYankeeBlog,Retweeted by,User,RobchikPetrov,1
User,EuroYankeeBlog,Retweeted by,User,SaltPotatoes,1
User,EuroYankeeBlog,Retweeted by,User,StacyMessick1,1
User,EuroYankeeBlog,Retweeted by,User,ThatGuyFee,1
User,EuroYankeeBlog,Retweeted by,User,__Jims,1
User,EuroYankeeBlog,Retweeted by,User,_green_mountain,1
User,EuroYankeeBlog,Retweeted by,User,afloadtoad,1
User,EuroYankeeBlog,Retweeted by,User,aikomariguzman,1
User,EuroYankeeBlog,Retweeted by,User,benjamuniverse,1
User,EuroYankeeBlog,Retweeted by,User,berniewins2020,1
User,EuroYankeeBlog,Retweeted by,User,drkwarlord,1
User,EuroYankeeBlog,Retweeted by,User,eshaLegal,1
User,EuroYankeeBlog,Retweeted by,User,fourtbus,1
User,EuroYankeeBlog,Retweeted by,User,goodyweaver,1
User,EuroYankeeBlog,Retweeted by,User,hyperleft,1
User,EuroYankeeBlog,Retweeted by,User,jeffgustafsson,1
User,EuroYankeeBlog,Retweeted by,User,l3ftist_thug,1
User,EuroYankeeBlog,Retweeted by,User,liveonthatswing,1
User,EuroYankeeBlog,Retweeted by,User,magsagain2,1
User,EuroYankeeBlog,Retweeted by,User,matthewhawks1,1
User,EuroYankeeBlog,Retweeted by,User,medik68,1
User,EuroYankeeBlog,Retweeted by,User,renegadewil,1
User,EuroYankeeBlog,Retweeted by,User,schristine2315,1
User,EuroYankeeBlog,Retweeted by,User,soakfeet,1
User,EuroYankeeBlog,Retweeted by,User,supernovamarie,1
User,EuroYankeeBlog,Retweeted by,User,wellnessFR,1
User,EuroYankeeBlog,Retweeted by,User,whats_eatin_ya,1
User,FatRatRips,Retweeted by,User,EyeEyeCap,1
User,Frank_White_11,Retweeted by,User,AD1968F,1
User,Frank_White_11,Retweeted by,User,Alscool1,1
User,Frank_White_11,Retweeted by,User,DHajjari,1
User,Frank_White_11,Retweeted by,User,DenyThemEssence,1
User,Frank_White_11,Retweeted by,User,JDK66409842,1
User,Frank_White_11,Retweeted by,User,KathrynLevy,1
User,Frank_White_11,Retweeted by,User,MaudlinMaenad,1
User,Frank_White_11,Retweeted by,User,NancyRog11,1
User,Frank_White_11,Retweeted by,User,Orwell_2012,1
User,Frank_White_11,Retweeted by,User,Redragontamer,1
User,Frank_White_11,Retweeted by,User,berniewins2020,1
User,Frank_White_11,Retweeted by,User,debaptiste_john,1
User,Frank_White_11,Retweeted by,User,jewking1,1
User,Frank_White_11,Retweeted by,User,realofficialc3,1
User,GarlandNixon,Retweeted by,User,4U_WTF,1
User,GarlandNixon,Retweeted by,User,AruliusMarcus,1
User,GarlandNixon,Retweeted by,User,CIndyStarbuck,1
User,GarlandNixon,Retweeted by,User,CallMeFreak3,1
User,GarlandNixon,Retweeted by,User,CarmineSabia,1
User,GarlandNixon,Retweeted by,User,CorruptionFix,1
User,GarlandNixon,Retweeted by,User,DenyThemEssence,1
User,GarlandNixon,Retweeted by,User,FURYOSA2,1
User,GarlandNixon,Retweeted by,User,FideiOg,1
User,GarlandNixon,Retweeted by,User,GodTVRadio666,1
User,GarlandNixon,Retweeted by,User,GressiveOa,1
User,GarlandNixon,Retweeted by,User,JC_136,1
User,GarlandNixon,Retweeted by,User,JDK66409842,1
User,GarlandNixon,Retweeted by,User,JDarnellJones,1
User,GarlandNixon,Retweeted by,User,Jamesszy94,1
User,GarlandNixon,Retweeted by,User,K810Mt,1
User,GarlandNixon,Retweeted by,User,Kookie161164665,1
User,GarlandNixon,Retweeted by,User,Landilamb,1
User,GarlandNixon,Retweeted by,User,LloydBartender1,1
User,GarlandNixon,Retweeted by,User,MaryBezinet,1
User,GarlandNixon,Retweeted by,User,MaxWermuth,1
User,GarlandNixon,Retweeted by,User,Mccabe58G,1
User,GarlandNixon,Retweeted by,User,Miguel__Crespo,1
User,GarlandNixon,Retweeted by,User,Pearl_USA,1
User,GarlandNixon,Retweeted by,User,PhilTauscher,1
User,GarlandNixon,Retweeted by,User,QYou56938304,1
User,GarlandNixon,Retweeted by,User,Q_uietPatriot,1
User,GarlandNixon,Retweeted by,User,RayMart91878678,1
User,GarlandNixon,Retweeted by,User,RonSeesGiants,1
User,GarlandNixon,Retweeted by,User,SC88438052,1
User,GarlandNixon,Retweeted by,User,SamStev97679716,1
User,GarlandNixon,Retweeted by,User,Slaint5,1
User,GarlandNixon,Retweeted by,User,Sue_Brown,1
User,GarlandNixon,Retweeted by,User,UnironicA,1
User,GarlandNixon,Retweeted by,User,abeluv,1
User,GarlandNixon,Retweeted by,User,ariella011,1
User,GarlandNixon,Retweeted by,User,artbizca_ching,1
User,GarlandNixon,Retweeted by,User,bernorjill,1
User,GarlandNixon,Retweeted by,User,billslater,1
User,GarlandNixon,Retweeted by,User,bixoooo,1
User,GarlandNixon,Retweeted by,User,couponpadawan,1
User,GarlandNixon,Retweeted by,User,dagobill44,1
User,GarlandNixon,Retweeted by,User,debaptiste_john,1
User,GarlandNixon,Retweeted by,User,dollars_guy,1
User,GarlandNixon,Retweeted by,User,escoker,1
User,GarlandNixon,Retweeted by,User,fairleft,1
User,GarlandNixon,Retweeted by,User,firearmslawyer,1
User,GarlandNixon,Retweeted by,User,galangalif,1
User,GarlandNixon,Retweeted by,User,galapagosspott,1
User,GarlandNixon,Retweeted by,User,jewking1,1
User,GarlandNixon,Retweeted by,User,keidekay,1
User,GarlandNixon,Retweeted by,User,kvilleredeos,1
User,GarlandNixon,Retweeted by,User,leeleemunster,1
User,GarlandNixon,Retweeted by,User,lollyshack1966,1
User,GarlandNixon,Retweeted by,User,marcynewman,1
User,GarlandNixon,Retweeted by,User,masanaken,1
User,GarlandNixon,Retweeted by,User,navyrick111,1
User,GarlandNixon,Retweeted by,User,poeticlargess,1
User,GarlandNixon,Retweeted by,User,sperkins718,1
User,GarlandNixon,Retweeted by,User,stluis_htx,1
User,GarlandNixon,Retweeted by,User,susu1954,1
User,GarlandNixon,Retweeted by,User,whaletwo,1
User,Gingrich_of_PA,Retweeted by,User,29162004,1
User,Gingrich_of_PA,Retweeted by,User,AmyRose77253769,1
User,Gingrich_of_PA,Retweeted by,User,Bamatopher,1
User,Gingrich_of_PA,Retweeted by,User,DianWChain1,1
User,Gingrich_of_PA,Retweeted by,User,FreePat62,1
User,Gingrich_of_PA,Retweeted by,User,JBriggsy17,1
User,Gingrich_of_PA,Retweeted by,User,Lady1776,1
User,Gingrich_of_PA,Retweeted by,User,Lmc30807732,1
User,Gingrich_of_PA,Retweeted by,User,MarkCAndrus,1
User,Gingrich_of_PA,Retweeted by,User,MeInTheMitten,1
User,Gingrich_of_PA,Retweeted by,User,MichaelDBlush1,1
User,Gingrich_of_PA,Retweeted by,User,MindyEr00926548,1
User,Gingrich_of_PA,Retweeted by,User,MrsMikeMassie,1
User,Gingrich_of_PA,Retweeted by,User,NC_Grog,1
User,Gingrich_of_PA,Retweeted by,User,NanaOxford,1
User,Gingrich_of_PA,Retweeted by,User,Patrici96470626,1
User,Gingrich_of_PA,Retweeted by,User,Peoples_Pundit,1
User,Gingrich_of_PA,Retweeted by,User,Scott5357,1
User,Gingrich_of_PA,Retweeted by,User,ScottKnight61,1
User,Gingrich_of_PA,Retweeted by,User,StillKicking62,1
User,Gingrich_of_PA,Retweeted by,User,Tinman5001,1
User,Gingrich_of_PA,Retweeted by,User,TinyChihuahua1,1
User,Gingrich_of_PA,Retweeted by,User,Tommy_KF,1
User,Gingrich_of_PA,Retweeted by,User,TreyDwag2020,1
User,Gingrich_of_PA,Retweeted by,User,TrumpPinetree,1
User,Gingrich_of_PA,Retweeted by,User,VACon81,1
User,Gingrich_of_PA,Retweeted by,User,WilliamColvard,1
User,Gingrich_of_PA,Retweeted by,User,__Jims,1
User,Gingrich_of_PA,Retweeted by,User,akaunclebenny,1
User,Gingrich_of_PA,Retweeted by,User,bamanicky,1
User,Gingrich_of_PA,Retweeted by,User,cworley2007,1
User,Gingrich_of_PA,Retweeted by,User,endo_lee,1
User,Gingrich_of_PA,Retweeted by,User,findtruthalways,1
User,Gingrich_of_PA,Retweeted by,User,lindyqb5,1
User,Gingrich_of_PA,Retweeted by,User,mark28210,1
User,Gingrich_of_PA,Retweeted by,User,mejehu67,1
User,Gingrich_of_PA,Retweeted by,User,mtfanelli,1
User,Gingrich_of_PA,Retweeted by,User,neesietweets,1
User,Gingrich_of_PA,Retweeted by,User,packergal3,1
User,Gingrich_of_PA,Retweeted by,User,re_treasured,1
User,Gingrich_of_PA,Retweeted by,User,realDougStew,1
User,Gingrich_of_PA,Retweeted by,User,realmajordan,1
User,Gingrich_of_PA,Retweeted by,User,rusticmarina,1
User,Gingrich_of_PA,Retweeted by,User,steph93065,1
User,Gingrich_of_PA,Retweeted by,User,surveyortom,1
User,Gingrich_of_PA,Retweeted by,User,terrirobin,1
User,Gkappp,Retweeted by,User,kiralio,1
User,Globalcitizn1,Retweeted by,User,Rose26572157,1
User,Globalcitizn1,Retweeted by,User,snippe295_kay,1
User,GreekMike1337,Retweeted by,User,couponpadawan,1
User,GreenMMT,Retweeted by,User,CTPatriot2006,1
User,GreenMMT,Retweeted by,User,KipPesto,1
User,GreenMMT,Retweeted by,User,keidekay,1
User,HKrassenstein,Retweeted by,User,BetseyP54088763,1
User,HKrassenstein,Retweeted by,User,CarlosTryidero,1
User,HKrassenstein,Retweeted by,User,CingHsian,1
User,HKrassenstein,Retweeted by,User,Goonerdyer,1
User,HKrassenstein,Retweeted by,User,KevinJKline,1
User,HKrassenstein,Retweeted by,User,sunfight1,1
User,HamFistSwiggy,Retweeted by,User,GigaYote,1
User,HamFistSwiggy,Retweeted by,User,HelanHernandez,1
User,HamFistSwiggy,Retweeted by,User,RavenBisexual,1
User,HamFistSwiggy,Retweeted by,User,RayMart91878678,1
User,HamFistSwiggy,Retweeted by,User,Sarushi_BR,1
User,HamFistSwiggy,Retweeted by,User,UnironicA,1
User,HamFistSwiggy,Retweeted by,User,couponpadawan,1
User,HamFistSwiggy,Retweeted by,User,nycinn,1
User,HansenLit,Retweeted by,User,AlexJackonski,1
User,HansenLit,Retweeted by,User,AliAashour7,1
User,HansenLit,Retweeted by,User,BobHandy14,1
User,HansenLit,Retweeted by,User,DanielxXxGarcia,1
User,HansenLit,Retweeted by,User,EdvisoryCouncil,1
User,HansenLit,Retweeted by,User,FrankFNBGrp,1
User,HansenLit,Retweeted by,User,Herbsistah,1
User,HansenLit,Retweeted by,User,JDK66409842,1
User,HansenLit,Retweeted by,User,JamesGidcumb,1
User,HansenLit,Retweeted by,User,KeelingCurve_9,1
User,HansenLit,Retweeted by,User,Landilamb,1
User,HansenLit,Retweeted by,User,LuvVolatility,1
User,HansenLit,Retweeted by,User,MeganSmiles,1
User,HansenLit,Retweeted by,User,PeepsLoving,1
User,HansenLit,Retweeted by,User,RobertBenoist1,1
User,HansenLit,Retweeted by,User,ShredyBettyMTB,1
User,HansenLit,Retweeted by,User,SimplisticMo,1
User,HansenLit,Retweeted by,User,TheLebref,1
User,HansenLit,Retweeted by,User,ValTeamTrump,1
User,HansenLit,Retweeted by,User,basstransfer,1
User,HansenLit,Retweeted by,User,couponpadawan,2
User,HansenLit,Retweeted by,User,culteyes,1
User,HansenLit,Retweeted by,User,galapagosspott,1
User,HansenLit,Retweeted by,User,grinningxbobcat,1
User,HansenLit,Retweeted by,User,johnnotevan,1
User,HansenLit,Retweeted by,User,maddieharrah,1
User,HansenLit,Retweeted by,User,mikeandersonsr,1
User,HansenLit,Retweeted by,User,partynxs,1
User,HansenLit,Retweeted by,User,rhondasaddress,1
User,HansenLit,Retweeted by,User,savoytruffle99,1
User,HansenLit,Retweeted by,User,soakfeet,1
User,HansenLit,Retweeted by,User,yoniegg69,1
User,HansenLit,Retweeted by,User,yzyhawks,1
User,Hard_Bastard,Retweeted by,User,jhaleyj56,1
User,HeighHoByeHo,Retweeted by,User,BuckAdam69,1
User,HlPlastic,Retweeted by,User,Ludi_Samoa,1
User,HonkyTonkJew,Retweeted by,User,AtwaterReal,1
User,HonkyTonkJew,Retweeted by,User,TomKattman,2
User,HoosierJackson,Retweeted by,User,NC_Zero,1
User,IDIOTdella,Retweeted by,User,egiogirl,1
User,IDPKnow,Retweeted by,User,DHajjari,1
User,IDPKnow,Retweeted by,User,couponpadawan,1
User,IDPKnow,Retweeted by,User,thetruthwillo15,1
User,Ian56789,Retweeted by,User,911news,2
User,Ian56789,Retweeted by,User,Christoph56789,1
User,Ian56789,Retweeted by,User,DHajjari,2
User,Ian56789,Retweeted by,User,Ddchuk,1
User,Ian56789,Retweeted by,User,DenyThemEssence,3
User,Ian56789,Retweeted by,User,GabrielArcari2,1
User,Ian56789,Retweeted by,User,Grategatsby,1
User,Ian56789,Retweeted by,User,HuskieHoskins,1
User,Ian56789,Retweeted by,User,Lord_Bawbag,2
User,Ian56789,Retweeted by,User,Mwengway72,1
User,Ian56789,Retweeted by,User,PBandSC,1
User,Ian56789,Retweeted by,User,PeepsLoving,1
User,Ian56789,Retweeted by,User,RayMart91878678,1
User,Ian56789,Retweeted by,User,SaltyGirl76,1
User,Ian56789,Retweeted by,User,Spiritualish202,1
User,Ian56789,Retweeted by,User,Tina_Loves_Cats,1
User,Ian56789,Retweeted by,User,Vladimirth,1
User,Ian56789,Retweeted by,User,bds1951,1
User,Ian56789,Retweeted by,User,brian_bri711,1
User,Ian56789,Retweeted by,User,buddendorf,3
User,Ian56789,Retweeted by,User,couponpadawan,1
User,Ian56789,Retweeted by,User,dacarez0ne_,1
User,Ian56789,Retweeted by,User,g4rg4ntu4,2
User,Ian56789,Retweeted by,User,galactic_jaguar,1
User,Ian56789,Retweeted by,User,infoblind,1
User,Ian56789,Retweeted by,User,jeffgustafsson,1
User,Ian56789,Retweeted by,User,realmajordan,1
User,Ian56789,Retweeted by,User,standtallnroar,3
User,Ian56789,Retweeted by,User,supernovamarie,2
User,Ian56789,Retweeted by,User,susan_mangione,1
User,Ian56789,Retweeted by,User,teriac,1
User,Ian56789,Retweeted by,User,wavesofeuphoria,1
User,Ian56789,Retweeted by,User,z_chrissie,2
User,IndyPressLive,Retweeted by,User,4originalintent,1
User,IndyPressLive,Retweeted by,User,ConsoleShades,1
User,IndyPressLive,Retweeted by,User,ImeccaJustice,1
User,IndyPressLive,Retweeted by,User,MNEZA3,1
User,IndyPressLive,Retweeted by,User,Mr_D_Compton,1
User,IndyPressLive,Retweeted by,User,SandleDavid,1
User,IndyPressLive,Retweeted by,User,SezSherry,1
User,IndyPressLive,Retweeted by,User,SimplisticMo,1
User,IndyPressLive,Retweeted by,User,gonzosmom,1
User,IndyPressLive,Retweeted by,User,prada_ghost,1
User,IndyPressLive,Retweeted by,User,randykjo,1
User,IndyPressLive,Retweeted by,User,tbrusletten,1
User,InlawsOutlaws,Retweeted by,User,InLindac,1
User,InlawsOutlaws,Retweeted by,User,Moniorti,1
User,InlawsOutlaws,Retweeted by,User,comeonnoles,1
User,InternetRooster,Retweeted by,User,AfroRicanLibra,1
User,InternetRooster,Retweeted by,User,Darth_Syd,1
User,InternetRooster,Retweeted by,User,jeantado,1
User,InternetRooster,Retweeted by,User,schristine2315,2
User,InternetRooster,Retweeted by,User,thinkbeyondyour,1
User,IranLionness,Retweeted by,User,Jennife15661416,1
User,JDan488,Retweeted by,User,yangwithit,1
User,JayMansion1,Retweeted by,User,McDangerpantss,1
User,JayMansion1,Retweeted by,User,RitaLove70,1
User,JayMansion1,Retweeted by,User,SeattleIsLying,1
User,JayMansion1,Retweeted by,User,SmallGov4All,1
User,JayMansion1,Retweeted by,User,njrobbins4,1
User,JayPotato1,Retweeted by,User,AshleenFredrik2,1
User,JayPotato1,Retweeted by,User,OllieMathews14,1
User,JayPotato1,Retweeted by,User,PoohThePig,1
User,JayPotato1,Retweeted by,User,jewking1,1
User,JayPotato1,Retweeted by,User,kvilleredeos,1
User,JayPotato1,Retweeted by,User,schristine2315,1
User,JayPotato1,Retweeted by,User,suzntom98,1
User,JayPotato1,Retweeted by,User,yanggang101,1
User,Jdutchy,Retweeted by,User,realofficialc3,1
User,JeanJacquesDes7,Retweeted by,User,obzdabeast86,1
User,JebSprague,Retweeted by,User,ABrooksdeVita,1
User,JebSprague,Retweeted by,User,Abdias55058785,1
User,JebSprague,Retweeted by,User,HaitiAnalysis,1
User,JebSprague,Retweeted by,User,ckimoa,1
User,Jehane94,Retweeted by,User,LouiseEdington,1
User,JerryMelgoza,Retweeted by,User,AimeeArtigliere,1
User,JerryMelgoza,Retweeted by,User,AnOligarch,1
User,JerryMelgoza,Retweeted by,User,CIndyStarbuck,1
User,JerryMelgoza,Retweeted by,User,DHajjari,1
User,JerryMelgoza,Retweeted by,User,DemoraisDre,1
User,JerryMelgoza,Retweeted by,User,FancyARD,1
User,JerryMelgoza,Retweeted by,User,JDK66409842,1
User,JerryMelgoza,Retweeted by,User,Jelperman,1
User,JerryMelgoza,Retweeted by,User,JrmieJ,1
User,JerryMelgoza,Retweeted by,User,LegalForTrump,1
User,JerryMelgoza,Retweeted by,User,MistinguetteGr1,1
User,JerryMelgoza,Retweeted by,User,NC_Zero,1
User,JerryMelgoza,Retweeted by,User,ProChristopher,1
User,JerryMelgoza,Retweeted by,User,Sarah_E_English,1
User,JerryMelgoza,Retweeted by,User,TexasGirl4Trump,1
User,JerryMelgoza,Retweeted by,User,ThatGuyFee,1
User,JerryMelgoza,Retweeted by,User,TheBern420,1
User,JerryMelgoza,Retweeted by,User,TheCharlieKruse,1
User,JerryMelgoza,Retweeted by,User,URHandpieceGuy,1
User,JerryMelgoza,Retweeted by,User,alwaysthemama,1
User,JerryMelgoza,Retweeted by,User,debaptiste_john,1
User,JerryMelgoza,Retweeted by,User,dmkoffler,1
User,JerryMelgoza,Retweeted by,User,eat_rico,1
User,JerryMelgoza,Retweeted by,User,eshaLegal,1
User,JerryMelgoza,Retweeted by,User,jogman308,1
User,JerryMelgoza,Retweeted by,User,just_the_xyz,1
User,JerryMelgoza,Retweeted by,User,sayarita,1
User,JoeyTweeets,Retweeted by,User,AdFreeTalkRadio,1
User,JoeyTweeets,Retweeted by,User,compsciproject7,1
User,JoeyTweeets,Retweeted by,User,getshittyshow,1
User,John931457621,Retweeted by,User,radiofreebrowns,1
User,John931457621,Retweeted by,User,sperkins718,1
User,JohnathanRoyale,Retweeted by,User,Herbsistah,1
User,JohnathanRoyale,Retweeted by,User,JDK66409842,1
User,JohnathanRoyale,Retweeted by,User,JoeLoudGuy,1
User,JohnathanRoyale,Retweeted by,User,RiseUpPeeps,1
User,JohnathanRoyale,Retweeted by,User,debaptiste_john,1
User,JohnathanRoyale,Retweeted by,User,frikncapitalist,1
User,JohnathanRoyale,Retweeted by,User,magsagain2,1
User,JohnathanRoyale,Retweeted by,User,rosegoggles,1
User,JohnnyJamsSEA,Retweeted by,User,Joh_Ei,1
User,JohnnyJamsSEA,Retweeted by,User,KarinanTaylor23,1
User,JohnnyJamsSEA,Retweeted by,User,josiew56,1
User,K0mori_,Retweeted by,User,whattheplucked,1
User,KashJackson2018,Retweeted by,User,0Praying,1
User,KashJackson2018,Retweeted by,User,AllTrump2020,1
User,KashJackson2018,Retweeted by,User,AmberUsa1,1
User,KashJackson2018,Retweeted by,User,AmericanProud88,1
User,KashJackson2018,Retweeted by,User,AnAmerican4,1
User,KashJackson2018,Retweeted by,User,Angelheart29672,1
User,KashJackson2018,Retweeted by,User,AnthonyMulquin2,1
User,KashJackson2018,Retweeted by,User,CIndyStarbuck,1
User,KashJackson2018,Retweeted by,User,Dorunda,1
User,KashJackson2018,Retweeted by,User,EdRobledo3,1
User,KashJackson2018,Retweeted by,User,EliteNichele,1
User,KashJackson2018,Retweeted by,User,EnjoyCrosswords,1
User,KashJackson2018,Retweeted by,User,EricMMatheny,1
User,KashJackson2018,Retweeted by,User,FURYOSA2,1
User,KashJackson2018,Retweeted by,User,Giggles1317,1
User,KashJackson2018,Retweeted by,User,Gigi4Trump,1
User,KashJackson2018,Retweeted by,User,HappyHobbit4,1
User,KashJackson2018,Retweeted by,User,HecateCrossroad,1
User,KashJackson2018,Retweeted by,User,Hiking586,1
User,KashJackson2018,Retweeted by,User,IndianaMike75,1
User,KashJackson2018,Retweeted by,User,JesusRo12252665,1
User,KashJackson2018,Retweeted by,User,Joe44797763,1
User,KashJackson2018,Retweeted by,User,JoeXpressauto,1
User,KashJackson2018,Retweeted by,User,KimMomquatro,1
User,KashJackson2018,Retweeted by,User,Landilamb,1
User,KashJackson2018,Retweeted by,User,LennX6,1
User,KashJackson2018,Retweeted by,User,LizLiz_Di,1
User,KashJackson2018,Retweeted by,User,LookRadiant,1
User,KashJackson2018,Retweeted by,User,LoriZegarelli,1
User,KashJackson2018,Retweeted by,User,MadBarbi,1
User,KashJackson2018,Retweeted by,User,Mccabe58G,1
User,KashJackson2018,Retweeted by,User,MikeMichka,1
User,KashJackson2018,Retweeted by,User,MonroeTamela,1
User,KashJackson2018,Retweeted by,User,MrsAmerica2020,1
User,KashJackson2018,Retweeted by,User,Notsure71361677,1
User,KashJackson2018,Retweeted by,User,Patrici09344079,1
User,KashJackson2018,Retweeted by,User,Pearl_USA,1
User,KashJackson2018,Retweeted by,User,PeepsLoving,1
User,KashJackson2018,Retweeted by,User,RebelNurse76,1
User,KashJackson2018,Retweeted by,User,RingleyDon,1
